period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_412_hs_from_dta_to_admission,patients_who_have_waited_12_hrs_from_dta_to_admission,emergency_admissions_via_ae__type_1,emergency_admissions_via_ae__type_2,emergency_admissions_via_ae__other_ae_department,other_emergency_admissions,source_file,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,a,Postcode,latitude,longitude
MSitAE-APRIL-2023,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10359,0,3699,0,0,0,2918,0,17,0,0,0,471,0,2722,0,0,304,April-2023-revised-130624-defv1.csv,,,,,,,DA2 8DA,51.434952,0.258674
MSitAE-APRIL-2023,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,29850,0,0,0,0,0,13798,0,0,0,0,0,3450,858,9456,0,0,4360,April-2023-revised-130624-defv1.csv,,,,,,,B15 2GW,52.451833,-1.942563
MSitAE-APRIL-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11182,1426,5102,0,0,765,4062,92,0,0,0,0,370,45,3134,27,0,2573,April-2023-revised-130624-defv1.csv,,,,,,,NE7 7DN,55.002783,-1.593392
MSitAE-APRIL-2023,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14372,0,12770,108,0,61,7893,0,1157,46,0,2,870,133,3938,0,157,1904,April-2023-revised-130624-defv1.csv,,,,,,,DE22 3NE,52.910425,-1.513523
MSitAE-APRIL-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16720,0,2087,0,0,0,2006,0,6,0,0,0,419,0,5531,0,0,1011,April-2023-revised-130624-defv1.csv,,,,,,,ME16 9QQ,51.273662,0.483974
MSitAE-APRIL-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8625,0,4822,4,0,362,4690,0,6,2,0,0,189,27,2728,0,0,224,April-2023-revised-130624-defv1.csv,,,,,,,SG1 4AB,51.924611,-0.212726
MSitAE-APRIL-2023,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,12584,1300,9956,746,0,0,5578,109,356,138,0,0,968,39,2850,0,0,352,April-2023-revised-130624-defv1.csv,,,,,,,B66 2QT,52.491258,-1.949846
MSitAE-APRIL-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10121,0,6584,0,0,0,3986,0,326,0,0,0,614,874,3784,0,18,918,April-2023-revised-130624-defv1.csv,,,,,,,BB2 3HH,53.73556,-2.462716
MSitAE-APRIL-2023,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,922,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,AL7 1BW,51.802232,-0.194122
MSitAE-APRIL-2023,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,8696,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NW1 5JD,51.522838,-0.151539
MSitAE-APRIL-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3519,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2855,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1287,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4577,0,0,265,0,0,198,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5203,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2563,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2811,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11787,0,12576,241,0,0,5871,0,278,118,0,0,766,363,6112,0,0,1088,April-2023-revised-130624-defv1.csv,,,,,,,HA1 3UJ,51.575407,-0.322037
MSitAE-APRIL-2023,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,4972,243,11,441,0,0,2392,0,0,0,0,0,391,14,1354,0,0,479,April-2023-revised-130624-defv1.csv,,,,,,,BD20 6TD,53.897957,-1.962728
MSitAE-APRIL-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4266,0,149,271,0,13,348,0,0,18,0,0,3,0,812,0,0,83,April-2023-revised-130624-defv1.csv,,,,,,,S10 2TH,53.380599,-1.490629
MSitAE-APRIL-2023,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5989,0,871,93,0,0,2408,0,0,28,0,0,681,243,2248,0,0,430,April-2023-revised-130624-defv1.csv,,,,,,,PE30 4ET,52.75663,0.446694
MSitAE-APRIL-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7654,0,0,0,0,0,3405,0,0,0,0,0,681,16,2259,0,7,1205,April-2023-revised-130624-defv1.csv,,,,,,,BA1 3NG,51.391665,-2.391218
MSitAE-APRIL-2023,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10624,0,2670,1090,0,43,4646,0,25,431,0,2,724,103,3273,0,0,1906,April-2023-revised-130624-defv1.csv,,,,,,,EX2 5DW,50.716703,-3.50668
MSitAE-APRIL-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7454,0,2974,943,0,0,1771,0,0,102,0,0,448,331,2220,0,0,753,April-2023-revised-130624-defv1.csv,,,,,,,SW17 0QT,51.426682,-0.175694
MSitAE-APRIL-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,6558,0,333,15,0,0,1155,0,0,0,0,0,120,0,1840,0,0,576,April-2023-revised-130624-defv1.csv,,,,,,,CV34 5BW,52.289965,-1.583203
MSitAE-APRIL-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12333,474,7375,691,0,367,5916,0,182,258,0,5,1450,286,5405,0,0,2554,April-2023-revised-130624-defv1.csv,,,,,,,ST4 6QG,53.003262,-2.211798
MSitAE-APRIL-2023,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8043,206,3582,0,0,0,0,0,0,0,0,0,539,587,2397,0,956,0,April-2023-revised-130624-defv1.csv,,,,,,,PL6 8DH,50.41672,-4.113684
MSitAE-APRIL-2023,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8643,0,4685,128,0,1212,3387,0,321,29,0,0,552,10,3257,0,0,1631,April-2023-revised-130624-defv1.csv,,,,,,,DY1 2HQ,52.501908,-2.117684
MSitAE-APRIL-2023,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6018,0,0,0,0,0,199,0,0,0,0,0,0,0,12,0,215,April-2023-revised-130624-defv1.csv,,,,,,,EC1V 2PD,51.527246,-0.089889
MSitAE-APRIL-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17441,0,8414,534,0,0,0,0,0,0,0,0,645,22,2552,0,0,355,April-2023-revised-130624-defv1.csv,,,,,,,SW10 9NH,51.484308,-0.181644
MSitAE-APRIL-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11391,0,0,493,0,0,3646,0,0,0,0,0,261,26,1306,0,0,257,April-2023-revised-130624-defv1.csv,,,,,,,NW1 2PG,51.525735,-0.137409
MSitAE-APRIL-2023,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5841,0,0,0,0,0,9,0,0,0,0,0,0,0,0,50,April-2023-revised-130624-defv1.csv,,,,,,,GL3 4AW,51.844174,-2.177447
MSitAE-APRIL-2023,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7310,0,3736,181,0,38,2846,0,127,51,0,1,576,441,2538,0,30,744,April-2023-revised-130624-defv1.csv,,,,,,,LA9 7RG,54.306116,-2.731605
MSitAE-APRIL-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11761,286,0,168,0,0,2987,0,0,23,0,0,509,332,1795,4,0,116,April-2023-revised-130624-defv1.csv,,,,,,,SM5 1AA,51.380188,-0.183708
MSitAE-APRIL-2023,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7388,0,6207,0,0,1160,3923,0,265,0,0,29,957,0,3165,0,0,761,April-2023-revised-130624-defv1.csv,,,,,,,WD18 0HB,51.648921,-0.404187
MSitAE-APRIL-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11126,0,5126,211,0,0,5350,0,5,74,0,0,1004,317,3092,0,0,1131,April-2023-revised-130624-defv1.csv,,,,,,,WR5 1DD,52.191193,-2.181158
MSitAE-APRIL-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9839,0,2063,76,0,278,5315,0,271,19,0,2,592,524,2554,0,45,1931,April-2023-revised-130624-defv1.csv,,,,,,,SY3 8XQ,52.709274,-2.793689
MSitAE-APRIL-2023,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4378,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,CH42 0LQ,53.380029,-3.026531
MSitAE-APRIL-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7021,0,0,1572,0,0,3,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,S42 7JE,53.239334,-1.480648
MSitAE-APRIL-2023,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4932,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,TW11 8HU,51.427449,-0.326599
MSitAE-APRIL-2023,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,1081,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,NOT AVAILABLE,,
MSitAE-APRIL-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3513,0,2234,24,0,39,1660,0,0,9,0,0,416,432,1046,0,0,264,April-2023-revised-130624-defv1.csv,,,,,,,PO30 5TG,50.710832,-1.301363
MSitAE-APRIL-2023,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5578,0,0,502,0,0,1921,0,0,134,0,0,268,0,2118,0,0,782,April-2023-revised-130624-defv1.csv,,,,,,,GU2 7XX,51.241016,-0.607463
MSitAE-APRIL-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5595,0,5590,0,0,0,2653,0,164,0,0,0,551,9,1704,0,0,324,April-2023-revised-130624-defv1.csv,,,,,,,UB8 3NN,51.526077,-0.461175
MSitAE-APRIL-2023,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6753,0,2344,73,0,19,3404,0,14,18,0,0,596,131,2254,0,0,976,April-2023-revised-130624-defv1.csv,,,,,,,CW1 4QJ,53.117685,-2.475863
MSitAE-APRIL-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9174,343,9752,0,0,447,4882,0,429,0,0,14,756,800,3775,4,0,1294,April-2023-revised-130624-defv1.csv,,,,,,,YO31 8HE,53.968952,-1.084285
MSitAE-APRIL-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13222,0,10239,193,0,194,5867,0,54,0,0,0,982,50,4431,0,228,811,April-2023-revised-130624-defv1.csv,,,,,,,CO4 5JL,51.910164,0.899182
MSitAE-APRIL-2023,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1130,0,0,111,0,0,137,0,0,0,0,0,0,0,75,0,26,April-2023-revised-130624-defv1.csv,,,,,,,L8 7SS,53.398461,-2.960077
MSitAE-APRIL-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9043,0,5523,106,0,67,0,0,0,0,0,0,597,311,2433,0,32,466,April-2023-revised-130624-defv1.csv,,,,,,,CB2 0QQ,52.173741,0.139114
MSitAE-APRIL-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,11699,0,8535,0,0,1,4021,0,160,0,0,0,440,31,3226,0,0,1521,April-2023-revised-130624-defv1.csv,,,,,,,TA1 5DA,51.011569,-3.121702
MSitAE-APRIL-2023,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10373,1321,0,2,0,0,3732,45,0,0,0,0,277,6,3299,16,0,1305,April-2023-revised-130624-defv1.csv,,,,,,,SO16 6YD,50.933019,-1.435104
MSitAE-APRIL-2023,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8282,1022,7199,383,0,746,3760,0,235,163,0,7,814,6,3106,0,0,2737,April-2023-revised-130624-defv1.csv,,,,,,,S5 7AU,53.409821,-1.455965
MSitAE-APRIL-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11627,733,2210,0,0,1767,3466,0,1,0,0,0,27,40,3365,0,0,872,April-2023-revised-130624-defv1.csv,,,,,,,SE1 7EH,51.497959,-0.118905
MSitAE-APRIL-2023,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10599,1606,7502,51,0,116,4500,90,39,14,0,0,673,7,2995,73,50,1529,April-2023-revised-130624-defv1.csv,,,,,,,CV2 2DX,52.421211,-1.438403
MSitAE-APRIL-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,7988,0,0,0,0,0,2552,0,0,0,0,0,262,173,942,0,0,50,April-2023-revised-130624-defv1.csv,,,,,,,N19 5NF,51.566482,-0.139066
MSitAE-APRIL-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8695,0,1469,39,0,15,2950,0,216,12,0,0,517,356,1903,0,79,697,April-2023-revised-130624-defv1.csv,,,,,,,BL4 0JR,53.553957,-2.429894
MSitAE-APRIL-2023,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7314,0,2538,233,0,0,2939,0,0,0,0,0,178,2,2023,0,0,193,April-2023-revised-130624-defv1.csv,,,,,,,OL6 9RW,53.49153,-2.071433
MSitAE-APRIL-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8324,0,2081,231,0,0,3124,0,4,37,0,0,673,350,2162,0,0,648,April-2023-revised-130624-defv1.csv,,,,,,,CA2 7HY,54.896504,-2.957796
MSitAE-APRIL-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7888,629,1900,168,0,69,3242,13,54,38,0,2,279,770,1618,0,0,1225,April-2023-revised-130624-defv1.csv,,,,,,,NN1 5BD,52.236068,-0.883829
MSitAE-APRIL-2023,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3792,238,1997,174,0,0,1335,0,0,48,0,0,359,16,1200,0,0,696,April-2023-revised-130624-defv1.csv,,,,,,,SP2 8BJ,51.043946,-1.789823
MSitAE-APRIL-2023,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8483,0,0,1181,0,0,4366,0,0,0,0,0,324,28,1974,0,0,378,April-2023-revised-130624-defv1.csv,,,,,,,CM20 1QX,51.771529,0.085457
MSitAE-APRIL-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,15540,0,10715,186,0,15,6144,0,32,42,0,0,1395,228,3476,0,0,1060,April-2023-revised-130624-defv1.csv,,,,,,,LS9 7TF,53.806117,-1.52148
MSitAE-APRIL-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11433,0,0,240,0,0,4256,0,0,74,0,0,466,630,2527,0,0,1401,April-2023-revised-130624-defv1.csv,,,,,,,GL53 7AN,51.89212,-2.071883
MSitAE-APRIL-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8914,0,11284,0,0,0,1454,0,9,0,0,0,8,0,4893,0,57,969,April-2023-revised-130624-defv1.csv,,,,,,,NE29 8NH,55.025241,-1.46734
MSitAE-APRIL-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10477,1745,492,1089,0,99,3788,0,10,289,0,0,556,4,3471,127,21,3817,April-2023-revised-130624-defv1.csv,,,,,,,OX3 9DU,51.763867,-1.219773
MSitAE-APRIL-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7806,0,0,133,0,0,1546,0,0,29,0,0,462,2,3125,0,0,1574,April-2023-revised-130624-defv1.csv,,,,,,,BS10 5NB,51.494806,-2.591016
MSitAE-APRIL-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,10931,0,11427,101,0,0,6125,0,412,53,0,0,552,989,3675,0,428,1479,April-2023-revised-130624-defv1.csv,,,,,,,CT1 3NG,51.266589,1.087083
MSitAE-APRIL-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10062,0,0,0,0,0,4579,0,0,0,0,0,923,167,3114,0,0,1780,April-2023-revised-130624-defv1.csv,,,,,,,HU3 2JZ,53.744113,-0.358146
MSitAE-APRIL-2023,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11577,0,5825,4,0,0,6148,0,901,1,0,0,887,665,3744,0,0,1031,April-2023-revised-130624-defv1.csv,,,,,,,LN2 5QY,53.233575,-0.519635
MSitAE-APRIL-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8225,0,0,507,0,0,2848,0,0,115,0,0,635,67,2713,0,0,679,April-2023-revised-130624-defv1.csv,,,,,,,SK2 7JE,53.383778,-2.13202
MSitAE-APRIL-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8702,0,1954,785,0,1009,3280,0,28,0,0,0,136,0,3048,0,0,488,April-2023-revised-130624-defv1.csv,,,,,,,TN37 7PT,50.88769,0.561978
MSitAE-APRIL-2023,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11146,0,3564,204,0,40,3863,0,88,39,0,1,1127,159,2919,0,163,1279,April-2023-revised-130624-defv1.csv,,,,,,,PR2 9HT,53.791521,-2.706842
MSitAE-APRIL-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12168,0,3805,0,0,6162,5994,0,0,0,0,0,1796,11,3816,0,0,627,April-2023-revised-130624-defv1.csv,,,,,,,DL3 6HX,54.530374,-1.563733
MSitAE-APRIL-2023,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3204,0,0,174,0,0,100,0,0,9,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,WA3 7PG,53.414117,-2.527537
MSitAE-APRIL-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,21235,721,16803,0,0,0,8647,43,1693,0,0,0,2645,365,5017,0,0,985,April-2023-revised-130624-defv1.csv,,,,,,,E1 2ES,51.517167,-0.05605
MSitAE-APRIL-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9683,0,1079,0,0,0,2684,0,1,0,0,0,868,52,2585,0,86,1248,April-2023-revised-130624-defv1.csv,,,,,,,BD9 6RJ,53.80598,-1.794697
MSitAE-APRIL-2023,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,April-2023-revised-130624-defv1.csv,,,,,,,HA7 4LP,51.632566,-0.310435
MSitAE-APRIL-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7753,496,6566,542,0,0,3731,7,977,173,0,0,586,382,1644,0,0,149,April-2023-revised-130624-defv1.csv,,,,,,,N18 1QX,51.613094,-0.07375
MSitAE-APRIL-2023,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5063,0,0,0,0,0,806,0,0,0,0,0,25,0,906,0,0,248,April-2023-revised-130624-defv1.csv,,,,,,,L12 2AP,53.421263,-2.897795
MSitAE-APRIL-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14239,0,6549,0,0,1066,0,0,0,0,0,0,90,3,4256,0,0,2076,April-2023-revised-130624-defv1.csv,,,,,,,LU4 0DZ,51.894292,-0.474153
MSitAE-APRIL-2023,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10810,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,,,,,,,BN2 3EW,50.831176,-0.114497
MSitAE-APRIL-2023,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11956,0,4557,0,0,0,3940,0,0,0,0,0,521,281,1363,0,0,112,April-2023-revised-130624-defv1.csv,,,,,,,CR7 7YE,51.389128,-0.108758
MSitAE-APRIL-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8307,0,0,328,0,0,0,0,0,0,0,0,1201,0,1907,0,0,146,April-2023-revised-130624-defv1.csv,,,,,,,NN16 8UZ,52.402783,-0.741293
MSitAE-APRIL-2023,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7224,0,6043,338,0,1238,2812,0,533,0,0,0,761,131,2027,0,0,937,April-2023-revised-130624-defv1.csv,,,,,,,ME7 5NY,51.379862,0.542062
MSitAE-APRIL-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7122,0,4978,0,0,0,3801,0,30,0,0,0,1087,306,2095,0,0,680,April-2023-revised-130624-defv1.csv,,,,,,,WN1 2NN,53.55774,-2.629091
MSitAE-APRIL-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9516,0,4948,0,0,322,3871,0,191,0,0,9,1007,61,2326,0,148,1751,April-2023-revised-130624-defv1.csv,,,,,,,TS4 3BW,54.551755,-1.214805
MSitAE-APRIL-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10966,3880,6139,0,0,0,0,0,0,0,0,0,994,42,2711,0,0,1082,April-2023-revised-130624-defv1.csv,,,,,,,W2 1BL,51.51754,-0.174411
MSitAE-APRIL-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13133,0,0,0,0,0,5083,0,0,0,0,0,882,454,4106,0,0,513,April-2023-revised-130624-defv1.csv,,,,,,,DN33 2BA,53.544883,-0.096293
